protein_id	old_locus_tag	locus_tag
WP_087494711.1	AEP_01390	AEP_RS06950
AEP_01391	 	 
WP_087494712.1	AEP_01391	AEP_RS06955
AEP_01392	 	 
WP_087494713.1	AEP_01392	AEP_RS06960
AEP_01393	 	 
WP_087494714.1	AEP_01393	AEP_RS06965
AEP_01394	 	 
WP_087494715.1	AEP_01394	AEP_RS06970
AEP_01395	 	 
WP_087494716.1	AEP_01395	AEP_RS06975
AEP_01396	 	 
WP_087494717.1	AEP_01396	AEP_RS06980
AEP_01397	 	 
WP_087494718.1	AEP_01397	AEP_RS06985
AEP_01398	 	 
WP_087494719.1	AEP_01398	AEP_RS06990
AEP_01399	 	 
WP_087494720.1	AEP_01399	AEP_RS06995
AEP_01400	 	 
WP_087494721.1	AEP_01400	AEP_RS07000
AEP_01401	 	 
WP_087494722.1	AEP_01401	AEP_RS07005
AEP_01402	 	 
WP_087494723.1	AEP_01402	AEP_RS07010
AEP_01404	 	 
WP_087494725.1	AEP_01404	AEP_RS07020
AEP_01405	 	 
WP_087494726.1	AEP_01405	AEP_RS07025
AEP_01406	 	 
WP_087494727.1	AEP_01406	AEP_RS07030
AEP_01407	 	 
WP_087497228.1	AEP_01407	AEP_RS07035
AEP_01408	 	 
WP_087494728.1	AEP_01408	AEP_RS07040
AEP_01409	 	 
WP_157673072.1	AEP_01409	AEP_RS07045
AEP_01410	 	 
WP_257789659.1	AEP_01410	AEP_RS07050
AEP_01411	 	 
WP_087494730.1	AEP_01411	AEP_RS07055
AEP_01412	 	 
WP_087494731.1	AEP_01412	AEP_RS07060
AEP_01413	 	 
AEP_01414	 	 
WP_087494732.1	AEP_01414	AEP_RS07070
AEP_01415	 	 
WP_087494733.1	AEP_01415	AEP_RS07075
AEP_01416	 	 
WP_087494734.1	AEP_01416	AEP_RS07080
AEP_01417	 	 
WP_198301908.1	AEP_01417	AEP_RS07085
AEP_01418	 	 
WP_087494736.1	AEP_01418	AEP_RS07090
AEP_01419	 	 
WP_198301909.1	AEP_01419	AEP_RS07095
AEP_01420	 	 
WP_087494737.1	AEP_01420	AEP_RS07100
AEP_01421	 	 
WP_087494738.1	AEP_01421	AEP_RS07105
AEP_01422	 	 
WP_087494739.1	AEP_01422	AEP_RS07110
AEP_01423	 	 
WP_232459953.1	AEP_01423	AEP_RS07115
AEP_01424	 	 
WP_157673073.1	AEP_01424	AEP_RS07120
AEP_01425	 	 
WP_087494742.1	AEP_01425	AEP_RS07125
AEP_01426	 	 
WP_087494743.1	AEP_01426	AEP_RS07130
AEP_01427	 	 
WP_157673074.1	AEP_01427	AEP_RS07135
AEP_01428	 	 
WP_087494744.1	AEP_01428	AEP_RS07140
AEP_01429	 	 
WP_087494745.1	AEP_01429	AEP_RS07145
AEP_01430	 	 
WP_087494746.1	AEP_01430	AEP_RS07150
AEP_01431	 	 
WP_087494747.1	AEP_01431	AEP_RS07155
AEP_01432	 	 
WP_087494748.1	AEP_01432	AEP_RS07160
AEP_01433	 	 
WP_087494749.1	AEP_01433	AEP_RS07165
AEP_01434	 	 
WP_087494750.1	AEP_01434	AEP_RS07170
AEP_01435	 	 
WP_087494751.1	AEP_01435	AEP_RS07175
AEP_01436	 	 
WP_087494752.1	AEP_01436	AEP_RS07180
AEP_01437	 	 
WP_087494753.1	AEP_01437	AEP_RS07185
AEP_01438	 	 
WP_087494754.1	AEP_01438	AEP_RS07190
AEP_01439	 	 
WP_087494755.1	AEP_01439	AEP_RS07195
AEP_01440	 	 
WP_087494756.1	AEP_01440	AEP_RS07200
AEP_01441	 	 
WP_087497231.1	AEP_01441	AEP_RS07205
AEP_01442	 	 
WP_087494757.1	AEP_01442	AEP_RS07210
AEP_01443	 	 
WP_087497232.1	AEP_01443	AEP_RS07215
AEP_01444	 	 
WP_157673075.1	AEP_01444	AEP_RS07220
AEP_01445	 	 
WP_087494759.1	AEP_01445	AEP_RS07225
AEP_01446	 	 
WP_087494760.1	AEP_01446	AEP_RS07230
AEP_01447	 	 
WP_087494761.1	AEP_01447	AEP_RS07235
AEP_01448	 	 
WP_087494762.1	AEP_01448	AEP_RS07240
AEP_01449	 	 
WP_087494763.1	AEP_01449	AEP_RS07245
AEP_01450	 	 
WP_087494764.1	AEP_01450	AEP_RS07250
AEP_01451	 	 
WP_087494765.1	AEP_01451	AEP_RS07255
AEP_01452	 	 
WP_087494766.1	AEP_01452	AEP_RS07260
AEP_01453	 	 
WP_087494767.1	AEP_01453	AEP_RS07265
AEP_01454	 	 
WP_087494768.1	AEP_01454	AEP_RS07270
AEP_01455	 	 
WP_087494769.1	AEP_01455	AEP_RS07275
AEP_01456	 	 
WP_087494770.1	AEP_01456	AEP_RS07280
AEP_01457	 	 
WP_087494771.1	AEP_01457	AEP_RS07285
AEP_01458	 	 
WP_087494772.1	AEP_01458	AEP_RS07290
AEP_01459	 	 
WP_087497233.1	AEP_01459	AEP_RS07295
AEP_01460	 	 
WP_087494773.1	AEP_01460	AEP_RS07300
AEP_01461	 	 
WP_087494774.1	AEP_01461	AEP_RS07305
AEP_01462	 	 
WP_087497234.1	AEP_01462	AEP_RS07310
AEP_01463	 	 
WP_087494775.1	AEP_01463	AEP_RS07315
AEP_01464	 	 
WP_087494776.1	AEP_01464	AEP_RS07320
AEP_01465	 	 
WP_087494777.1	AEP_01465	AEP_RS07325
AEP_01466	 	 
WP_087494778.1	AEP_01466	AEP_RS07330
AEP_01467	 	 
WP_087494779.1	AEP_01467	AEP_RS07335
AEP_01468	 	 
WP_087494780.1	AEP_01468	AEP_RS07340
AEP_01469	 	 
WP_087494781.1	AEP_01469	AEP_RS07345
AEP_01470	 	 
WP_087494782.1	AEP_01470	AEP_RS07350
AEP_01471	 	 
WP_087494783.1	AEP_01471	AEP_RS07355
AEP_01472	 	 
WP_087494784.1	AEP_01472	AEP_RS07360
AEP_01473	 	 
WP_087494785.1	AEP_01473	AEP_RS07365
AEP_01474	 	 
WP_087494786.1	AEP_01474	AEP_RS07370
AEP_01475	 	 
WP_087494787.1	AEP_01475	AEP_RS07375
AEP_01476	 	 
WP_087494788.1	AEP_01476	AEP_RS07380
AEP_01477	 	 
WP_198301911.1	AEP_01477	AEP_RS07385
AEP_01478	 	 
WP_087494789.1	AEP_01478	AEP_RS07390
AEP_01479	 	 
WP_087497236.1	AEP_01479	AEP_RS07395
AEP_01480	 	 
WP_087494790.1	AEP_01480	AEP_RS07400
AEP_01481	 	 
WP_087494791.1	AEP_01481	AEP_RS07405
AEP_01482	 	 
WP_087494792.1	AEP_01482	AEP_RS07410
AEP_01483	 	 
WP_087494793.1	AEP_01483	AEP_RS07415
AEP_01484	 	 
WP_087494794.1	AEP_01484	AEP_RS07420
AEP_01485	 	 
WP_087494795.1	AEP_01485	AEP_RS07425
AEP_01486	 	 
WP_087494796.1	AEP_01486	AEP_RS07430
AEP_01487	 	 
WP_087494797.1	AEP_01487	AEP_RS07435
AEP_01488	 	 
WP_087494798.1	AEP_01488	AEP_RS07440
AEP_01489	 	 
WP_087494799.1	AEP_01489	AEP_RS07445
AEP_01490	 	 
WP_087494800.1	AEP_01490	AEP_RS07450
AEP_01491	 	 
WP_087494801.1	AEP_01491	AEP_RS07455
AEP_01492	 	 
WP_087494802.1	AEP_01492	AEP_RS07460
AEP_01493	 	 
WP_087494803.1	AEP_01493	AEP_RS07465
AEP_01494	 	 
WP_087494804.1	AEP_01494	AEP_RS07470
AEP_01495	 	 
WP_087494805.1	AEP_01495	AEP_RS20855
AEP_01496	 	 
WP_087494806.1	AEP_01496	AEP_RS07480
AEP_01497	 	 
WP_157673076.1	AEP_01497	AEP_RS20640
AEP_01498	 	 
WP_087494809.1	AEP_01498	AEP_RS07495
AEP_01499	 	 
WP_087494810.1	AEP_01499	AEP_RS07500
AEP_01500	 	 
WP_087494811.1	AEP_01500	AEP_RS07505
AEP_01501	 	 
WP_232459954.1	AEP_01501	AEP_RS07510
AEP_01502	 	 
WP_087494812.1	AEP_01502	AEP_RS07515
AEP_01503	 	 
WP_087494813.1	AEP_01503	AEP_RS07520
AEP_01504	 	 
WP_087494814.1	AEP_01504	AEP_RS07525
AEP_01505	 	 
WP_087494815.1	AEP_01505	AEP_RS07530
AEP_01506	 	 
WP_087497238.1	AEP_01506	AEP_RS07535
AEP_01507	 	 
WP_087494816.1	AEP_01507	AEP_RS07540
AEP_01508	 	 
WP_087494817.1	AEP_01508	AEP_RS07545
AEP_01509	 	 
WP_087494818.1	AEP_01509	AEP_RS07550
AEP_01510	 	 
WP_087497239.1	AEP_01510	AEP_RS07555
AEP_01511	 	 
WP_087494819.1	AEP_01511	AEP_RS07560
AEP_01512	 	 
WP_087494820.1	AEP_01512	AEP_RS07565
AEP_01513	 	 
WP_087494821.1	AEP_01513	AEP_RS07570
AEP_01514	 	 
WP_087494822.1	AEP_01514	AEP_RS07575
AEP_01515	 	 
WP_087494823.1	AEP_01515	AEP_RS07580
AEP_01516	 	 
AEP_01517	 	 
WP_087494824.1	AEP_01517	AEP_RS07590
AEP_01518	 	 
WP_087497240.1	AEP_01518	AEP_RS07595
AEP_01519	 	 
WP_087494825.1	AEP_01519	AEP_RS07600
AEP_01520	 	 
WP_087494826.1	AEP_01520	AEP_RS07605
AEP_01521	 	 
WP_087494827.1	AEP_01521	AEP_RS07610
AEP_01522	 	 
WP_087494828.1	AEP_01522	AEP_RS07615
AEP_01523	 	 
WP_087494829.1	AEP_01523	AEP_RS07620
AEP_01524	 	 
WP_087494830.1	AEP_01524	AEP_RS07625
AEP_01525	 	 
WP_087494831.1	AEP_01525	AEP_RS07630
AEP_01526	 	 
WP_087494832.1	AEP_01526	AEP_RS07635
AEP_01527	 	 
WP_087494833.1	AEP_01527	AEP_RS07640
AEP_01528	 	 
WP_087497241.1	AEP_01528	AEP_RS07645
AEP_01529	 	 
AEP_01530	 	 
WP_087494834.1	AEP_01530	AEP_RS07655
AEP_01531	 	 
WP_087494835.1	AEP_01531	AEP_RS07660
AEP_01532	 	 
WP_232459955.1	AEP_01532	AEP_RS07665
AEP_01533	 	 
WP_087494836.1	AEP_01533	AEP_RS07670
AEP_01534	 	 
WP_087494837.1	AEP_01534	AEP_RS07675
AEP_01535	 	 
WP_087494838.1	AEP_01535	AEP_RS07680
AEP_01536	 	 
WP_087494839.1	AEP_01536	AEP_RS07685
AEP_01537	 	 
WP_198301912.1	AEP_01537	AEP_RS07690
AEP_01538	 	 
WP_087494841.1	AEP_01538	AEP_RS07695
AEP_01539	 	 
WP_087494842.1	AEP_01539	AEP_RS07700
AEP_01540	 	 
WP_087494843.1	AEP_01540	AEP_RS07705
AEP_01541	 	 
WP_157673077.1	AEP_01541	AEP_RS07710
WP_157673078.1	 	 
AEP_01545	 	 
WP_232459956.1	AEP_01545	AEP_RS07725
AEP_01546	 	 
WP_087494847.1	AEP_01546	AEP_RS20985
AEP_01547	 	 
WP_087494848.1	AEP_01547	AEP_RS07735
AEP_01548	 	 
WP_257789664.1	AEP_01548	AEP_RS07740
AEP_01549	 	 
AEP_01551	 	 
WP_087497244.1	AEP_01551	AEP_RS07755
AEP_01552	 	 
WP_087494851.1	AEP_01552	AEP_RS07760
AEP_01553	 	 
WP_087494852.1	AEP_01553	AEP_RS07765
AEP_01554	 	 
WP_087494853.1	AEP_01554	AEP_RS07770
AEP_01555	 	 
WP_087494854.1	AEP_01555	AEP_RS07775
AEP_01556	 	 
WP_087497245.1	AEP_01556	AEP_RS07780
AEP_01557	 	 
WP_087494855.1	AEP_01557	AEP_RS07785
AEP_01558	 	 
WP_087494856.1	AEP_01558	AEP_RS07790
AEP_01559	 	 
WP_087494857.1	AEP_01559	AEP_RS07795
AEP_01560	 	 
WP_087494858.1	AEP_01560	AEP_RS07800
AEP_01561	 	 
AEP_01562	 	 
WP_087494859.1	AEP_01562	AEP_RS07810
AEP_01563	 	 
WP_087494860.1	AEP_01563	AEP_RS07815
AEP_01564	 	 
WP_087494861.1	AEP_01564	AEP_RS07820
AEP_01565	 	 
WP_087494862.1	AEP_01565	AEP_RS07825
AEP_01566	 	 
WP_087494863.1	AEP_01566	AEP_RS07830
AEP_01567	 	 
WP_087494864.1	AEP_01567	AEP_RS07835
AEP_01568	 	 
WP_087494865.1	AEP_01568	AEP_RS07840
AEP_01569	 	 
WP_257789660.1	AEP_01569	AEP_RS07845
AEP_01570	 	 
WP_087494867.1	AEP_01570	AEP_RS07850
AEP_01571	 	 
WP_087494868.1	AEP_01571	AEP_RS07855
AEP_01572	 	 
WP_157673079.1	AEP_01572	AEP_RS07860
AEP_01573	 	 
WP_087494870.1	AEP_01573	AEP_RS07865
AEP_01574	 	 
WP_087494871.1	AEP_01574	AEP_RS07870
AEP_01575	 	 
WP_232459995.1	AEP_01575	AEP_RS07875
AEP_01576	 	 
WP_087494873.1	AEP_01576	AEP_RS07880
AEP_01577	 	 
WP_087494874.1	AEP_01577	AEP_RS07885
AEP_01578	 	 
WP_087494875.1	AEP_01578	AEP_RS07890
AEP_01579	 	 
WP_232459958.1	AEP_01579	AEP_RS07895
AEP_01580	 	 
WP_157673080.1	AEP_01580	AEP_RS07900
AEP_01581	 	 
WP_232459959.1	AEP_01581	AEP_RS07905
AEP_01582	 	 
WP_087494877.1	AEP_01582	AEP_RS07910
AEP_01583	 	 
WP_087494878.1	AEP_01583	AEP_RS07915
AEP_01584	 	 
WP_087494879.1	AEP_01584	AEP_RS07920
AEP_01585	 	 
WP_198301914.1	AEP_01585	AEP_RS07925
AEP_01586	 	 
WP_087497248.1	AEP_01586	AEP_RS07930
AEP_01587	 	 
WP_087494881.1	AEP_01587	AEP_RS07935
AEP_01588	 	 
WP_087494882.1	AEP_01588	AEP_RS07940
AEP_01589	 	 
WP_087494883.1	AEP_01589	AEP_RS07945
AEP_01590	 	 
AEP_01591	 	 
WP_157673081.1	AEP_01591	AEP_RS07955
AEP_01592	 	 
WP_087494885.1	AEP_01592	AEP_RS07960
AEP_01593	 	 
WP_087494886.1	AEP_01593	AEP_RS07965
AEP_01594	 	 
WP_087494887.1	AEP_01594	AEP_RS07970
AEP_01595	 	 
WP_087494888.1	AEP_01595	AEP_RS07975
AEP_01596	 	 
WP_087494889.1	AEP_01596	AEP_RS07980
AEP_01597	 	 
WP_087497249.1	AEP_01597	AEP_RS07990
AEP_01598	 	 
WP_087494891.1	AEP_01598	AEP_RS07995
AEP_01599	 	 
WP_232459960.1	AEP_01599	AEP_RS20990
AEP_01600	 	 
WP_087494893.1	AEP_01600	AEP_RS08010
AEP_01601	 	 
WP_087494894.1	AEP_01601	AEP_RS08015
AEP_01602	 	 
WP_087494895.1	AEP_01602	AEP_RS08020
AEP_01603	 	 
WP_087494896.1	AEP_01603	AEP_RS08025
AEP_01604	 	 
WP_087494897.1	AEP_01604	AEP_RS08030
AEP_01605	 	 
WP_087494898.1	AEP_01605	AEP_RS08035
AEP_01606	 	 
WP_087494899.1	AEP_01606	AEP_RS08040
AEP_01607	 	 
WP_087494900.1	AEP_01607	AEP_RS08045
AEP_01609	 	 
WP_198301916.1	AEP_01609	AEP_RS08055
AEP_01610	 	 
WP_087494903.1	AEP_01610	AEP_RS08060
AEP_01611	 	 
WP_087494904.1	AEP_01611	AEP_RS08065
AEP_01612	 	 
WP_157673083.1	AEP_01612	AEP_RS08070
AEP_01613	 	 
WP_087494906.1	AEP_01613	AEP_RS08075
AEP_01614	 	 
WP_087497250.1	AEP_01614	AEP_RS08080
AEP_01616	 	 
WP_198301917.1	AEP_01616	AEP_RS08085
AEP_01617	 	 
WP_087494908.1	AEP_01617	AEP_RS08090
AEP_01618	 	 
AEP_01620	 	 
WP_087494909.1	AEP_01620	AEP_RS08100
AEP_01622	 	 
WP_087494911.1	AEP_01622	AEP_RS08110
AEP_01623	 	 
WP_087494912.1	AEP_01623	AEP_RS08115
AEP_01624	 	 
WP_087494913.1	AEP_01624	AEP_RS08120
AEP_01625	 	 
WP_087494915.1	AEP_01625	AEP_RS08130
AEP_01628	 	 
WP_087497251.1	AEP_01628	AEP_RS08150
AEP_01629	 	 
WP_087494917.1	AEP_01629	AEP_RS08155
AEP_01630	 	 
WP_087494919.1	AEP_01630	AEP_RS08165
AEP_01631	 	 
WP_087494920.1	AEP_01631	AEP_RS08170
AEP_01632	 	 
WP_157673085.1	AEP_01632	AEP_RS08175
WP_257789661.1	 	 
AEP_01633	 	 
WP_157673086.1	AEP_01633	AEP_RS08185
AEP_01634	 	 
WP_087494923.1	AEP_01634	AEP_RS08190
AEP_01635	 	 
WP_157673087.1	AEP_01635	AEP_RS08195
AEP_01636	 	 
WP_087494925.1	AEP_01636	AEP_RS08200
AEP_01637	 	 
WP_157673088.1	AEP_01637	AEP_RS08205
AEP_01638	 	 
WP_157673089.1	AEP_01638	AEP_RS08210
AEP_01639	 	 
WP_087494928.1	AEP_01639	AEP_RS08215
AEP_01640	 	 
WP_087494929.1	AEP_01640	AEP_RS08220
AEP_01643	 	 
WP_157673090.1	AEP_01643	AEP_RS08230
AEP_01644	 	 
WP_087494931.1	AEP_01644	AEP_RS08235
AEP_01645	 	 
WP_087494932.1	AEP_01645	AEP_RS08240
AEP_01646	 	 
WP_087494933.1	AEP_01646	AEP_RS08245
AEP_01647	 	 
WP_087494934.1	AEP_01647	AEP_RS08250
AEP_01648	 	 
WP_157673091.1	AEP_01648	AEP_RS08255
AEP_01649	 	 
WP_087494936.1	AEP_01649	AEP_RS08260
AEP_01650	 	 
WP_087494937.1	AEP_01650	AEP_RS08265
AEP_01651	 	 
WP_232459996.1	AEP_01651	AEP_RS08270
AEP_01652	 	 
WP_157673093.1	AEP_01652	AEP_RS08275
AEP_01653	 	 
WP_198301919.1	AEP_01653	AEP_RS08280
AEP_01654	 	 
WP_157673094.1	AEP_01654	AEP_RS08285
AEP_01655	 	 
WP_157673095.1	AEP_01655	AEP_RS08290
AEP_01656	 	 
WP_232459962.1	AEP_01656	AEP_RS08295
AEP_01657	 	 
WP_087494943.1	AEP_01657	AEP_RS08300
WP_232459963.1	 	 
AEP_01658	 	 
WP_087494944.1	AEP_01658	AEP_RS08310
AEP_01659	 	 
WP_157673096.1	AEP_01659	AEP_RS20650
AEP_01660	 	 
WP_198301920.1	AEP_01660	AEP_RS20860
AEP_01661	 	 
WP_087494945.1	AEP_01661	AEP_RS08315
AEP_01662	 	 
AEP_01663	 	 
WP_157673098.1	AEP_01663	AEP_RS08325
WP_157673099.1	 	 
AEP_01664	 	 
WP_157673100.1	AEP_01664	AEP_RS08330
AEP_01665	 	 
WP_087494949.1	AEP_01665	AEP_RS08335
AEP_01666	 	 
WP_087494950.1	AEP_01666	AEP_RS08340
AEP_01667	 	 
WP_087494951.1	AEP_01667	AEP_RS08345
AEP_01668	 	 
WP_087494952.1	AEP_01668	AEP_RS08350
AEP_01669	 	 
WP_198301921.1	AEP_01669	AEP_RS08355
AEP_01670	 	 
WP_087494954.1	AEP_01670	AEP_RS08360
AEP_01671	 	 
WP_087494955.1	AEP_01671	AEP_RS08365
AEP_01672	 	 
WP_087494956.1	AEP_01672	AEP_RS08370
AEP_01674	 	 
WP_087494958.1	AEP_01674	AEP_RS08385
AEP_01675	 	 
WP_198301922.1	AEP_01675	AEP_RS20865
WP_087494959.1	 	 
AEP_01679	 	 
WP_087494960.1	AEP_01679	AEP_RS08405
AEP_01680	 	 
WP_087494961.1	AEP_01680	AEP_RS08415
AEP_01683	 	 
WP_087497255.1	AEP_01683	AEP_RS08425
AEP_01684	 	 
WP_087494963.1	AEP_01684	AEP_RS08430
WP_157673102.1	 	 
AEP_01686	 	 
WP_198301923.1	AEP_01686	AEP_RS08440
AEP_01689	 	 
WP_087494967.1	AEP_01689	AEP_RS08455
AEP_01691	 	 
WP_157673104.1	AEP_01691	AEP_RS20675
WP_157673105.1	 	 
AEP_01692	 	 
WP_087494968.1	AEP_01692	AEP_RS08460
AEP_01693	 	 
WP_087494969.1	AEP_01693	AEP_RS08465
AEP_01694	 	 
WP_087494970.1	AEP_01694	AEP_RS08470
AEP_01695	 	 
WP_087494971.1	AEP_01695	AEP_RS08475
AEP_01696	 	 
WP_232459964.1	AEP_01696	AEP_RS08480
AEP_01697	 	 
WP_157673106.1	AEP_01697	AEP_RS08485
AEP_01698	 	 
WP_157673107.1	AEP_01698	AEP_RS08490
AEP_01699	 	 
WP_087494975.1	AEP_01699	AEP_RS08495
AEP_01700	 	 
WP_087494976.1	AEP_01700	AEP_RS08500
AEP_01701	 	 
WP_087494977.1	AEP_01701	AEP_RS08505
AEP_01702	 	 
WP_087494978.1	AEP_01702	AEP_RS08510
AEP_01703	 	 
WP_087494979.1	AEP_01703	AEP_RS08515
AEP_01704	 	 
WP_157673108.1	AEP_01704	AEP_RS08520
AEP_01705	 	 
WP_198301924.1	AEP_01705	AEP_RS08525
AEP_01706	 	 
WP_157673109.1	AEP_01706	AEP_RS08530
AEP_01707	 	 
WP_157673110.1	AEP_01707	AEP_RS08535
AEP_01708	 	 
WP_087494984.1	AEP_01708	AEP_RS08540
AEP_01710	 	 
WP_087494986.1	AEP_01710	AEP_RS08550
AEP_01711	 	 
WP_087494987.1	AEP_01711	AEP_RS08555
AEP_01712	 	 
WP_087494988.1	AEP_01712	AEP_RS08560
AEP_01713	 	 
WP_087494989.1	AEP_01713	AEP_RS08565
AEP_01714	 	 
WP_087494990.1	AEP_01714	AEP_RS08570
AEP_01715	 	 
WP_157673111.1	AEP_01715	AEP_RS08575
AEP_01716	 	 
WP_087494992.1	AEP_01716	AEP_RS08580
AEP_01717	 	 
WP_087494993.1	AEP_01717	AEP_RS08585
AEP_01718	 	 
WP_087494994.1	AEP_01718	AEP_RS08590
AEP_01719	 	 
WP_087494995.1	AEP_01719	AEP_RS08595
AEP_01720	 	 
WP_087494996.1	AEP_01720	AEP_RS08600
AEP_01721	 	 
WP_087494997.1	AEP_01721	AEP_RS08605
AEP_01722	 	 
WP_087494998.1	AEP_01722	AEP_RS08610
AEP_01727	 	 
AEP_01728	 	 
WP_087495002.1	AEP_01728	AEP_RS08635
AEP_01729	 	 
WP_087495003.1	AEP_01729	AEP_RS08640
AEP_01730	 	 
WP_087495004.1	AEP_01730	AEP_RS08645
WP_087495005.1	 	 
AEP_01732	 	 
WP_157673112.1	AEP_01732	AEP_RS08655
AEP_01733	 	 
WP_087495007.1	AEP_01733	AEP_RS08660
AEP_01736	 	 
WP_087495008.1	AEP_01736	AEP_RS08670
AEP_01737	 	 
WP_087495009.1	AEP_01737	AEP_RS08675
AEP_01738	 	 
WP_087495010.1	AEP_01738	AEP_RS08680
AEP_01739	 	 
WP_087495011.1	AEP_01739	AEP_RS08685
AEP_01740	 	 
WP_157673113.1	AEP_01740	AEP_RS20690
AEP_01741	 	 
WP_087495012.1	AEP_01741	AEP_RS08690
AEP_01742	 	 
WP_087495013.1	AEP_01742	AEP_RS08695
AEP_01743	 	 
WP_087495014.1	AEP_01743	AEP_RS08700
AEP_01744	 	 
WP_087495015.1	AEP_01744	AEP_RS08705
AEP_01745	 	 
WP_232459965.1	AEP_01745	AEP_RS08710
AEP_01746	 	 
WP_157673114.1	AEP_01746	AEP_RS08715
AEP_01747	 	 
WP_087495017.1	AEP_01747	AEP_RS08720
AEP_01748	 	 
WP_087495018.1	AEP_01748	AEP_RS08725
AEP_01749	 	 
WP_087495019.1	AEP_01749	AEP_RS08730
AEP_01750	 	 
WP_087495020.1	AEP_01750	AEP_RS08735
AEP_01751	 	 
WP_087495021.1	AEP_01751	AEP_RS08740
AEP_01752	 	 
WP_157673115.1	AEP_01752	AEP_RS08745
AEP_01753	 	 
WP_087495023.1	AEP_01753	AEP_RS08750
AEP_01754	 	 
WP_087495024.1	AEP_01754	AEP_RS08755
AEP_01755	 	 
WP_087495025.1	AEP_01755	AEP_RS08760
AEP_01756	 	 
WP_087495026.1	AEP_01756	AEP_RS08765
AEP_01757	 	 
WP_087495027.1	AEP_01757	AEP_RS08770
AEP_01758	 	 
WP_087495028.1	AEP_01758	AEP_RS08775
AEP_01759	 	 
WP_087495029.1	AEP_01759	AEP_RS08780
AEP_01760	 	 
WP_087495030.1	AEP_01760	AEP_RS08785
AEP_01761	 	 
WP_087495031.1	AEP_01761	AEP_RS08790
AEP_01762	 	 
WP_087495032.1	AEP_01762	AEP_RS08795
AEP_01763	 	 
WP_087495033.1	AEP_01763	AEP_RS08800
AEP_01764	 	 
WP_087495034.1	AEP_01764	AEP_RS08805
AEP_01765	 	 
WP_087495035.1	AEP_01765	AEP_RS08810
AEP_01766	 	 
WP_087495036.1	AEP_01766	AEP_RS08815
AEP_01767	 	 
WP_157673116.1	AEP_01767	AEP_RS08820
AEP_01768	 	 
WP_087495038.1	AEP_01768	AEP_RS08825
AEP_01769	 	 
WP_087495039.1	AEP_01769	AEP_RS08830
AEP_01770	 	 
WP_087495040.1	AEP_01770	AEP_RS08835
AEP_01771	 	 
WP_232459966.1	AEP_01771	AEP_RS08840
AEP_01772	 	 
WP_087495042.1	AEP_01772	AEP_RS08845
AEP_01775	 	 
WP_087495043.1	AEP_01775	AEP_RS08855
AEP_01776	 	 
WP_087495044.1	AEP_01776	AEP_RS08860
AEP_01777	 	 
WP_198301925.1	AEP_01777	AEP_RS08865
AEP_01778	 	 
WP_087495046.1	AEP_01778	AEP_RS08870
AEP_01779	 	 
WP_198301926.1	AEP_01779	AEP_RS08875
AEP_01780	 	 
WP_087495048.1	AEP_01780	AEP_RS08880
AEP_01781	 	 
WP_087495049.1	AEP_01781	AEP_RS08885
AEP_01782	 	 
WP_087495050.1	AEP_01782	AEP_RS08890
AEP_01783	 	 
WP_087495051.1	AEP_01783	AEP_RS08895
AEP_01784	 	 
WP_087495052.1	AEP_01784	AEP_RS08900
AEP_01785	 	 
WP_087495053.1	AEP_01785	AEP_RS08905
AEP_01786	 	 
WP_087495054.1	AEP_01786	AEP_RS08910
AEP_01787	 	 
WP_198301956.1	AEP_01787	AEP_RS08915
AEP_01788	 	 
WP_087497257.1	AEP_01788	AEP_RS08920
AEP_01789	 	 
WP_087495056.1	AEP_01789	AEP_RS08925
AEP_01790	 	 
WP_087495057.1	AEP_01790	AEP_RS08930
AEP_01791	 	 
WP_087495058.1	AEP_01791	AEP_RS08935
AEP_01792	 	 
WP_087495059.1	AEP_01792	AEP_RS08940
AEP_01793	 	 
WP_087495060.1	AEP_01793	AEP_RS08945
AEP_01794	 	 
WP_157673117.1	AEP_01794	AEP_RS08950
AEP_01795	 	 
WP_087495062.1	AEP_01795	AEP_RS08955
AEP_01796	 	 
WP_087495063.1	AEP_01796	AEP_RS08960
AEP_01797	 	 
WP_087495064.1	AEP_01797	AEP_RS08965
AEP_01798	 	 
WP_087495065.1	AEP_01798	AEP_RS08970
AEP_01799	 	 
WP_087495066.1	AEP_01799	AEP_RS08975
AEP_01800	 	 
WP_087495067.1	AEP_01800	AEP_RS08980
AEP_01801	 	 
WP_087495068.1	AEP_01801	AEP_RS08985
AEP_01802	 	 
WP_157673118.1	AEP_01802	AEP_RS08990
AEP_01803	 	 
WP_087495070.1	AEP_01803	AEP_RS08995
AEP_01804	 	 
WP_087495071.1	AEP_01804	AEP_RS09000
AEP_01805	 	 
WP_087495072.1	AEP_01805	AEP_RS09005
AEP_01806	 	 
WP_087495073.1	AEP_01806	AEP_RS09010
AEP_01807	 	 
WP_087495074.1	AEP_01807	AEP_RS09015
AEP_01808	 	 
WP_087495075.1	AEP_01808	AEP_RS09020
AEP_01809	 	 
WP_087495076.1	AEP_01809	AEP_RS09025
AEP_01810	 	 
WP_087495077.1	AEP_01810	AEP_RS09030
AEP_01811	 	 
WP_087495078.1	AEP_01811	AEP_RS09035
AEP_01812	 	 
WP_087495079.1	AEP_01812	AEP_RS09040
AEP_01813	 	 
WP_087495080.1	AEP_01813	AEP_RS09045
AEP_01814	 	 
WP_232459967.1	AEP_01814	AEP_RS09050
