protein_id	old_locus_tag	locus_tag
WP_087496072.1	AEP_02950	AEP_RS14690
WP_087496073.1	AEP_02951	AEP_RS14700
WP_029706489.1	AEP_02952	AEP_RS14705
WP_087496074.1	AEP_02953	AEP_RS14710
WP_087496075.1	AEP_02954	AEP_RS14715
WP_087496076.1	AEP_02955	AEP_RS14720
WP_087496077.1	AEP_02957	AEP_RS14730
WP_087497364.1	AEP_02958	AEP_RS14735
WP_198301836.1	AEP_02959	AEP_RS14740
WP_232459838.1	AEP_02960	AEP_RS14745
WP_087496079.1	AEP_02961	AEP_RS14750
WP_087496080.1	AEP_02962	AEP_RS14755
WP_087496081.1	AEP_02963	AEP_RS14760
WP_087496082.1	AEP_02964	AEP_RS14765
WP_087496083.1	AEP_02965	AEP_RS14770
WP_257789667.1	AEP_02966	AEP_RS21240
WP_087496086.1	AEP_02967	AEP_RS21120
WP_087496087.1	AEP_02968	AEP_RS14790
WP_087496088.1	AEP_02969	AEP_RS14795
WP_087496089.1	AEP_02970	AEP_RS14800
WP_087496090.1	AEP_02971	AEP_RS14805
WP_087496091.1	AEP_02973	AEP_RS14810
WP_087496092.1	AEP_02974	AEP_RS14815
WP_087496093.1	AEP_02975	AEP_RS14820
WP_232459839.1	AEP_02976	AEP_RS21125
WP_198301838.1	AEP_02977	AEP_RS14830
WP_087496097.1	AEP_02978	AEP_RS14840
WP_087496098.1	AEP_02979	AEP_RS14845
WP_087496099.1	AEP_02980	AEP_RS14850
WP_157673181.1	AEP_02981	AEP_RS20745
WP_087497366.1	AEP_02982	AEP_RS14865
WP_087496101.1	AEP_02983	AEP_RS14870
WP_087496102.1	AEP_02984	AEP_RS14875
WP_087496103.1	AEP_02985	AEP_RS14880
WP_087496104.1	AEP_02986	AEP_RS14885
WP_087496107.1	AEP_02988	AEP_RS14900
WP_087496110.1	AEP_02990	AEP_RS14915
WP_087496111.1	AEP_02991	AEP_RS14920
WP_157673182.1	AEP_02992	AEP_RS14930
WP_087496115.1	AEP_02994	AEP_RS14940
WP_087496117.1	AEP_02995	AEP_RS14950
WP_087496118.1	AEP_02996	AEP_RS14955
WP_087496119.1	AEP_02997	AEP_RS14960
WP_087496120.1	AEP_02998	AEP_RS14965
WP_087496121.1	AEP_02999	AEP_RS14970
WP_087496122.1	AEP_03000	AEP_RS14975
WP_087496123.1	AEP_03001	AEP_RS14980
WP_232459841.1	AEP_03002	AEP_RS14985
WP_087496124.1	AEP_03003	AEP_RS14990
WP_087496125.1	AEP_03004	AEP_RS14995
WP_087496126.1	AEP_03005	AEP_RS15000
WP_087496127.1	AEP_03006	AEP_RS15005
WP_157673185.1	AEP_03007	AEP_RS20755
WP_087496129.1	AEP_03008	AEP_RS15015
WP_087496130.1	AEP_03009	AEP_RS15020
WP_087496131.1	AEP_03010	AEP_RS15025
WP_232459842.1	AEP_03011	AEP_RS15030
WP_157673186.1	AEP_03012	AEP_RS15035
WP_157673187.1	AEP_03013	AEP_RS20760
WP_087496133.1	AEP_03014	AEP_RS15040
WP_087496134.1	AEP_03015	AEP_RS15045
WP_087496135.1	AEP_03016	AEP_RS15050
WP_087497369.1	AEP_03017	AEP_RS15055
WP_087496136.1	AEP_03018	AEP_RS15060
WP_087496137.1	AEP_03019	AEP_RS15065
WP_087496138.1	AEP_03020	AEP_RS15070
WP_087496139.1	AEP_03021	AEP_RS15075
WP_087496140.1	AEP_03022	AEP_RS15080
WP_087496141.1	AEP_03023	AEP_RS15085
WP_087497370.1	AEP_03024	AEP_RS15090
WP_087496142.1	AEP_03025	AEP_RS15095
WP_087496143.1	AEP_03026	AEP_RS15100
WP_087496144.1	AEP_03027	AEP_RS15105
WP_087496145.1	AEP_03028	AEP_RS15110
WP_232459843.1	AEP_03029	AEP_RS15115
WP_087496146.1	AEP_03030	AEP_RS15120
WP_087496147.1	AEP_03031	AEP_RS15125
WP_198301968.1	AEP_03032	AEP_RS15130
WP_087496149.1	AEP_03034	AEP_RS15135
WP_087496150.1	AEP_03035	AEP_RS15140
WP_087496151.1	AEP_03036	AEP_RS15145
WP_087496152.1	AEP_03037	AEP_RS15150
WP_087496153.1	AEP_03038	AEP_RS15155
WP_087496154.1	AEP_03039	AEP_RS15160
WP_087496155.1	AEP_03040	AEP_RS15165
WP_087496156.1	AEP_03041	AEP_RS15170
WP_087496157.1	AEP_03042	AEP_RS15175
WP_087496158.1	AEP_03043	AEP_RS15180
WP_087496159.1	AEP_03044	AEP_RS15185
WP_087496160.1	AEP_03045	AEP_RS15190
WP_087496161.1	AEP_03046	AEP_RS15195
WP_087496162.1	AEP_03047	AEP_RS15200
WP_087496163.1	AEP_03048	AEP_RS15205
WP_087496164.1	AEP_03049	AEP_RS15210
WP_087496165.1	AEP_03050	AEP_RS15215
WP_198301839.1	AEP_03051	AEP_RS15220
WP_087496167.1	AEP_03052	AEP_RS15225
WP_087497372.1	AEP_03053	AEP_RS15230
WP_087497373.1	AEP_03054	AEP_RS15235
WP_087496168.1	AEP_03055	AEP_RS15240
WP_087496169.1	AEP_03056	AEP_RS15245
WP_087497374.1	AEP_03057	AEP_RS15250
WP_087496170.1	AEP_03058	AEP_RS15255
WP_087496171.1	AEP_03059	AEP_RS21135
WP_087496172.1	AEP_03060	AEP_RS15265
WP_232459844.1	AEP_03061	AEP_RS15270
WP_157673188.1	AEP_03062	AEP_RS15275
WP_087496175.1	AEP_03063	AEP_RS15280
WP_087496176.1	AEP_03064	AEP_RS15285
WP_087496177.1	AEP_03065	AEP_RS15290
WP_087496179.1	AEP_03066	AEP_RS15300
WP_087496180.1	AEP_03067	AEP_RS15310
WP_087496181.1	AEP_03068	AEP_RS15315
WP_087496182.1	AEP_03069	AEP_RS15320
WP_157673189.1	AEP_03070	AEP_RS15325
WP_087496184.1	AEP_03071	AEP_RS15330
WP_087496185.1	AEP_03072	AEP_RS15335
WP_087496186.1	AEP_03073	AEP_RS15340
WP_087496187.1	AEP_03074	AEP_RS15345
WP_087496188.1	AEP_03075	AEP_RS15350
WP_087496189.1	AEP_03076	AEP_RS15355
WP_087496190.1	AEP_03077	AEP_RS15360
WP_087496191.1	AEP_03078	AEP_RS15365
WP_087496192.1	AEP_03079	AEP_RS15370
WP_087496193.1	AEP_03080	AEP_RS15375
WP_087496194.1	AEP_03081	AEP_RS15380
WP_087496195.1	AEP_03082	AEP_RS15385
WP_087496196.1	AEP_03083	AEP_RS15390
WP_087496197.1	AEP_03084	AEP_RS15395
WP_087496198.1	AEP_03085	AEP_RS15400
WP_087496199.1	AEP_03086	AEP_RS15405
WP_087496200.1	AEP_03087	AEP_RS15410
WP_087496201.1	AEP_03088	AEP_RS15415
WP_087496202.1	AEP_03089	AEP_RS15420
WP_087497375.1	AEP_03090	AEP_RS15425
WP_087496203.1	AEP_03091	AEP_RS15430
WP_087496204.1	AEP_03092	AEP_RS15435
WP_232459845.1	AEP_03093	AEP_RS15440
WP_087496206.1	AEP_03094	AEP_RS15445
WP_087496207.1	AEP_03095	AEP_RS15450
WP_087496208.1	AEP_03096	AEP_RS15455
WP_087496209.1	AEP_03097	AEP_RS15460
WP_087496210.1	AEP_03098	AEP_RS15465
WP_087496211.1	AEP_03099	AEP_RS15470
WP_087496212.1	AEP_03100	AEP_RS15475
WP_087496213.1	AEP_03101	AEP_RS15480
WP_087496214.1	AEP_03102	AEP_RS15485
WP_087496215.1	AEP_03103	AEP_RS15490
WP_157673190.1	AEP_03104	AEP_RS15495
WP_087496217.1	AEP_03105	AEP_RS15500
WP_087496218.1	AEP_03106	AEP_RS15505
WP_087497376.1	AEP_03107	AEP_RS15510
WP_232460022.1	AEP_03108	AEP_RS15515
WP_087496220.1	AEP_03109	AEP_RS15520
WP_087496221.1	AEP_03110	AEP_RS15525
WP_157673191.1	AEP_03111	AEP_RS15530
WP_087496223.1	AEP_03112	AEP_RS15535
WP_087496224.1	AEP_03113	AEP_RS15540
WP_087496225.1	AEP_03114	AEP_RS15545
WP_087496226.1	AEP_03115	AEP_RS15550
WP_087496227.1	AEP_03116	AEP_RS15555
WP_087496228.1	AEP_03117	AEP_RS15560
WP_087496229.1	AEP_03118	AEP_RS15565
WP_087497377.1	AEP_03119	AEP_RS15570
WP_087496230.1	AEP_03120	AEP_RS15575
WP_087496231.1	AEP_03121	AEP_RS15580
WP_087496232.1	AEP_03122	AEP_RS15585
WP_087496233.1	AEP_03123	AEP_RS15590
WP_087496234.1	AEP_03124	AEP_RS15595
WP_087496235.1	AEP_03125	AEP_RS15600
WP_087496236.1	AEP_03126	AEP_RS15605
WP_087496237.1	AEP_03127	AEP_RS15610
WP_087496238.1	AEP_03128	AEP_RS15615
WP_087496239.1	AEP_03129	AEP_RS15620
WP_087496240.1	AEP_03130	AEP_RS15625
WP_087496241.1	AEP_03131	AEP_RS15630
WP_087496242.1	AEP_03132	AEP_RS15635
WP_087496244.1	AEP_03133	AEP_RS15645
WP_087496245.1	AEP_03134	AEP_RS15650
WP_087496246.1	AEP_03135	AEP_RS15655
WP_087496247.1	AEP_03136	AEP_RS15660
WP_087496248.1	AEP_03137	AEP_RS15665
WP_087496249.1	AEP_03138	AEP_RS15670
WP_087496250.1	AEP_03139	AEP_RS15675
WP_087496251.1	AEP_03140	AEP_RS15680
WP_087496252.1	AEP_03141	AEP_RS15685
WP_157673192.1	AEP_03142	AEP_RS15690
WP_087496254.1	AEP_03143	AEP_RS15695
WP_087496255.1	AEP_03144	AEP_RS15700
WP_087496256.1	AEP_03145	AEP_RS15705
WP_087496257.1	AEP_03146	AEP_RS15710
WP_087496258.1	AEP_03147	AEP_RS15715
WP_087496259.1	AEP_03148	AEP_RS15720
WP_087496260.1	AEP_03149	AEP_RS15725
WP_087496261.1	AEP_03150	AEP_RS15730
WP_198301841.1	AEP_03153	AEP_RS15745
WP_087496262.1	AEP_03154	AEP_RS15750
WP_087496263.1	AEP_03155	AEP_RS15755
WP_087496264.1	AEP_03156	AEP_RS15760
WP_087496265.1	AEP_03157	AEP_RS15765
WP_087496266.1	AEP_03158	AEP_RS15770
WP_087496267.1	AEP_03159	AEP_RS15775
WP_087496268.1	AEP_03160	AEP_RS15780
WP_087496269.1	AEP_03161	AEP_RS15785
WP_087496270.1	AEP_03162	AEP_RS15790
WP_087496271.1	AEP_03163	AEP_RS15795
WP_087496272.1	AEP_03164	AEP_RS15800
WP_087496273.1	AEP_03165	AEP_RS15805
WP_087496274.1	AEP_03166	AEP_RS15815
WP_087497379.1	AEP_03167	AEP_RS15820
WP_087496276.1	AEP_03169	AEP_RS15830
WP_087496277.1	AEP_03170	AEP_RS15835
WP_087496278.1	AEP_03171	AEP_RS15840
WP_087496279.1	AEP_03173	AEP_RS15850
WP_087496280.1	AEP_03174	AEP_RS15855
WP_232460024.1	AEP_03175	AEP_RS15860
WP_157673193.1	AEP_03176	AEP_RS15865
WP_087496283.1	AEP_03177	AEP_RS15870
WP_087496284.1	AEP_03178	AEP_RS15875
WP_087496285.1	AEP_03179	AEP_RS15880
WP_087496286.1	AEP_03180	AEP_RS15885
WP_087496287.1	AEP_03181	AEP_RS15890
WP_087496288.1	AEP_03182	AEP_RS15895
WP_087496289.1	AEP_03183	AEP_RS15900
WP_087496290.1	AEP_03184	AEP_RS15905
WP_087496291.1	AEP_03185	AEP_RS15910
WP_087496292.1	AEP_03186	AEP_RS15915
WP_232460026.1	AEP_03187	AEP_RS15920
WP_087496294.1	AEP_03188	AEP_RS15925
WP_087496295.1	AEP_03189	AEP_RS15930
WP_087496296.1	AEP_03190	AEP_RS15935
WP_087496297.1	AEP_03191	AEP_RS15940
WP_087496298.1	AEP_03192	AEP_RS15945
WP_087496299.1	AEP_03193	AEP_RS15950
WP_087496300.1	AEP_03194	AEP_RS15955
WP_087496301.1	AEP_03195	AEP_RS15960
WP_087496302.1	AEP_03196	AEP_RS15965
WP_157673194.1	AEP_03197	AEP_RS15970
WP_087496304.1	AEP_03198	AEP_RS15975
WP_087496305.1	AEP_03199	AEP_RS15980
WP_087496306.1	AEP_03200	AEP_RS15985
WP_087496307.1	AEP_03201	AEP_RS15990
WP_087496308.1	AEP_03202	AEP_RS15995
WP_087496309.1	AEP_03203	AEP_RS16000
WP_087496310.1	AEP_03204	AEP_RS16005
WP_157673195.1	AEP_03205	AEP_RS16010
WP_087496312.1	AEP_03206	AEP_RS16015
WP_087496313.1	AEP_03207	AEP_RS16020
WP_087496314.1	AEP_03208	AEP_RS16025
WP_087496315.1	AEP_03209	AEP_RS16030
WP_087496316.1	AEP_03210	AEP_RS16035
WP_087496317.1	AEP_03211	AEP_RS16040
WP_087496318.1	AEP_03212	AEP_RS16045
WP_232459847.1	AEP_03213	AEP_RS16050
WP_087496320.1	AEP_03214	AEP_RS16055
WP_087496321.1	AEP_03215	AEP_RS16060
WP_087496322.1	AEP_03216	AEP_RS16065
WP_087496323.1	AEP_03217	AEP_RS16070
WP_087496324.1	AEP_03218	AEP_RS16075
WP_087496325.1	AEP_03219	AEP_RS16080
WP_087497380.1	AEP_03220	AEP_RS16085
WP_087496326.1	AEP_03221	AEP_RS16090
WP_232460027.1	AEP_03222	AEP_RS16095
WP_087496328.1	AEP_03223	AEP_RS16100
WP_087496329.1	AEP_03224	AEP_RS21245
WP_087496330.1	AEP_03225	AEP_RS16110
WP_087496331.1	AEP_03226	AEP_RS16115
WP_087496332.1	AEP_03227	AEP_RS16120
WP_232459848.1	AEP_03228	AEP_RS16125
WP_087496333.1	AEP_03229	AEP_RS16130
WP_157673196.1	AEP_03231	AEP_RS16135
WP_087496335.1	AEP_03232	AEP_RS16140
WP_087496336.1	AEP_03233	AEP_RS16145
WP_087496337.1	AEP_03234	AEP_RS16150
WP_232459849.1	AEP_03235	AEP_RS16155
WP_087497383.1	AEP_03237	AEP_RS16165
WP_087496338.1	AEP_03238	AEP_RS16170
WP_087496339.1	AEP_03239	AEP_RS16175
WP_087496340.1	AEP_03240	AEP_RS16180
WP_087496341.1	AEP_03241	AEP_RS16185
WP_087497384.1	AEP_03242	AEP_RS16190
WP_087496342.1	AEP_03243	AEP_RS16195
WP_087496343.1	AEP_03244	AEP_RS16200
WP_087496344.1	AEP_03245	AEP_RS16205
WP_087496345.1	AEP_03246	AEP_RS16210
WP_087496346.1	AEP_03247	AEP_RS16215
WP_087496347.1	AEP_03248	AEP_RS16220
WP_087496348.1	AEP_03249	AEP_RS16225
WP_087496349.1	AEP_03250	AEP_RS16230
WP_087496350.1	AEP_03251	AEP_RS16235
WP_087497385.1	AEP_03252	AEP_RS16240
WP_087496351.1	AEP_03253	AEP_RS16245
WP_087496352.1	AEP_03254	AEP_RS16250
WP_087496354.1	AEP_03255	AEP_RS16260
WP_087496355.1	AEP_03256	AEP_RS16265
WP_087496356.1	AEP_03257	AEP_RS16270
WP_087496357.1	AEP_03258	AEP_RS16275
WP_087496358.1	AEP_03259	AEP_RS16280
WP_087496359.1	AEP_03260	AEP_RS16285
WP_087496360.1	AEP_03261	AEP_RS16290
WP_087496361.1	AEP_03262	AEP_RS16295
WP_087496362.1	AEP_03263	AEP_RS16300
WP_087496363.1	AEP_03264	AEP_RS16305
WP_087496364.1	AEP_03265	AEP_RS16310
WP_087496365.1	AEP_03266	AEP_RS16315
WP_087496366.1	AEP_03268	AEP_RS16325
WP_087496367.1	AEP_03269	AEP_RS16330
WP_198301842.1	AEP_03270	AEP_RS16335
WP_087496369.1	AEP_03271	AEP_RS16340
WP_087496370.1	AEP_03272	AEP_RS16345
WP_087496371.1	AEP_03273	AEP_RS16350
WP_087496372.1	AEP_03274	AEP_RS16355
WP_087496373.1	AEP_03275	AEP_RS16360
WP_087496374.1	AEP_03276	AEP_RS16365
WP_087496375.1	AEP_03277	AEP_RS16370
WP_087496376.1	AEP_03278	AEP_RS16375
WP_087496377.1	AEP_03279	AEP_RS16380
WP_087496378.1	AEP_03280	AEP_RS16385
WP_087496379.1	AEP_03281	AEP_RS16390
WP_087496380.1	AEP_03282	AEP_RS16395
WP_087496381.1	AEP_03283	AEP_RS16400
WP_087496382.1	AEP_03284	AEP_RS16405
WP_087497386.1	AEP_03285	AEP_RS16410
WP_087496383.1	AEP_03286	AEP_RS16415
WP_087496385.1	AEP_03287	AEP_RS16425
WP_087496386.1	AEP_03288	AEP_RS16430
WP_232459850.1	AEP_03289	AEP_RS21140
WP_087496387.1	AEP_03290	AEP_RS16435
WP_087496388.1	AEP_03291	AEP_RS16440
WP_087496389.1	AEP_03292	AEP_RS16445
WP_087496390.1	AEP_03293	AEP_RS16450
WP_232459851.1	AEP_03294	AEP_RS16455
WP_087496392.1	AEP_03295	AEP_RS16460
WP_198301843.1	AEP_03296	AEP_RS16465
WP_087496394.1	AEP_03297	AEP_RS16470
WP_087496395.1	AEP_03298	AEP_RS16475
WP_087497387.1	AEP_03299	AEP_RS16480
WP_087496396.1	AEP_03300	AEP_RS16485
WP_087496397.1	AEP_03301	AEP_RS16490
WP_087496398.1	AEP_03302	AEP_RS16495
WP_087496399.1	AEP_03303	AEP_RS16500
WP_087497388.1	AEP_03304	AEP_RS16505
WP_087496400.1	AEP_03305	AEP_RS16510
WP_087496401.1	AEP_03306	AEP_RS16515
WP_087496402.1	AEP_03307	AEP_RS16520
WP_087496403.1	AEP_03308	AEP_RS16525
WP_087496404.1	AEP_03309	AEP_RS16530
WP_087496405.1	AEP_03310	AEP_RS16535
WP_157673197.1	AEP_03311	AEP_RS21145
WP_087496407.1	AEP_03312	AEP_RS16545
WP_087496408.1	AEP_03313	AEP_RS16550
WP_087496409.1	AEP_03314	AEP_RS16555
WP_087496410.1	AEP_03315	AEP_RS16560
WP_087496411.1	AEP_03316	AEP_RS16565
WP_087496412.1	AEP_03317	AEP_RS16570
WP_232459852.1	AEP_03318	AEP_RS16575
WP_087497390.1	AEP_03319	AEP_RS16580
WP_087496413.1	AEP_03320	AEP_RS16585
WP_087496414.1	AEP_03321	AEP_RS16590
WP_087496415.1	AEP_03322	AEP_RS16595
WP_232459853.1	AEP_03323	AEP_RS16600
WP_232459854.1	AEP_03324	AEP_RS16605
WP_087496417.1	AEP_03325	AEP_RS16610
WP_198301844.1	AEP_03326	AEP_RS20765
WP_087496419.1	AEP_03327	AEP_RS16620
WP_232459855.1	AEP_03328	AEP_RS21150
WP_232459856.1	AEP_03329	AEP_RS21155
WP_087496420.1	AEP_03330	AEP_RS16635
WP_087496421.1	AEP_03331	AEP_RS16640
WP_087496422.1	AEP_03332	AEP_RS16645
WP_087496423.1	AEP_03333	AEP_RS16650
WP_087496424.1	AEP_03334	AEP_RS16655
WP_087496425.1	AEP_03335	AEP_RS16660
WP_087496426.1	AEP_03336	AEP_RS16665
WP_087496427.1	AEP_03337	AEP_RS16670
WP_087496428.1	AEP_03338	AEP_RS16675
WP_087496429.1	AEP_03339	AEP_RS16680
WP_087496430.1	AEP_03340	AEP_RS16685
WP_087496431.1	AEP_03341	AEP_RS16690
WP_087496432.1	AEP_03342	AEP_RS16695
WP_087496433.1	AEP_03343	AEP_RS16700
WP_087496434.1	AEP_03344	AEP_RS16705
WP_087496436.1	AEP_03346	AEP_RS16715
WP_087496437.1	AEP_03347	AEP_RS16720
WP_232459857.1	AEP_03348	AEP_RS16725
WP_232460029.1	AEP_03349	AEP_RS16730
WP_232459858.1	AEP_03350	AEP_RS16735
WP_087496440.1	AEP_03351	AEP_RS16740
WP_087496441.1	AEP_03352	AEP_RS16745
WP_087496442.1	AEP_03353	AEP_RS16750
WP_087496443.1	AEP_03354	AEP_RS16755
WP_087496444.1	AEP_03355	AEP_RS16760
WP_087496445.1	AEP_03356	AEP_RS16765
WP_087496446.1	AEP_03357	AEP_RS16770
WP_087496447.1	AEP_03358	AEP_RS16775
WP_087496448.1	AEP_03359	AEP_RS16780
WP_087497395.1	AEP_03360	AEP_RS16785
WP_087497396.1	AEP_03361	AEP_RS16790
WP_087496449.1	AEP_03362	AEP_RS16795
WP_087496450.1	AEP_03363	AEP_RS16800
WP_087496451.1	AEP_03364	AEP_RS16805
WP_087496452.1	AEP_03365	AEP_RS16810
WP_087496453.1	AEP_03366	AEP_RS16815
WP_087496454.1	AEP_03367	AEP_RS16820
WP_087496455.1	AEP_03368	AEP_RS16825
WP_087496456.1	AEP_03369	AEP_RS16830
WP_157673199.1	AEP_03370	AEP_RS20775
WP_087496457.1	AEP_03371	AEP_RS16835
WP_087497397.1	AEP_03372	AEP_RS16840
WP_087496458.1	AEP_03373	AEP_RS16845
WP_087496459.1	AEP_03374	AEP_RS16850
WP_087496460.1	AEP_03375	AEP_RS16855
WP_087496461.1	AEP_03376	AEP_RS16860
WP_087497398.1	AEP_03377	AEP_RS16865
WP_087496462.1	AEP_03378	AEP_RS16870
WP_087496463.1	AEP_03379	AEP_RS16875
WP_087496464.1	AEP_03380	AEP_RS16880
WP_087496465.1	AEP_03381	AEP_RS16885
WP_087496466.1	AEP_03382	AEP_RS16890
WP_087496467.1	AEP_03383	AEP_RS16895
WP_157673251.1	AEP_03384	AEP_RS16900
WP_087496468.1	AEP_03385	AEP_RS16905
WP_087496469.1	AEP_03386	AEP_RS16910
WP_087496470.1	AEP_03387	AEP_RS16915
WP_087496471.1	AEP_03388	AEP_RS16920
WP_087496472.1	AEP_03389	AEP_RS16925
WP_087496473.1	AEP_03390	AEP_RS16930
WP_087496474.1	AEP_03391	AEP_RS16935
WP_232459859.1	AEP_03392	AEP_RS16940
WP_087496475.1	AEP_03393	AEP_RS16945
WP_087496476.1	AEP_03394	AEP_RS16950
WP_087496477.1	AEP_03395	AEP_RS16955
WP_087496478.1	AEP_03396	AEP_RS16960
WP_087496479.1	AEP_03397	AEP_RS16965
WP_087496481.1	AEP_03399	AEP_RS16975
WP_087496482.1	AEP_03400	AEP_RS16980
WP_087496483.1	AEP_03401	AEP_RS16985
WP_087496484.1	AEP_03402	AEP_RS16990
WP_232459860.1	AEP_03403	AEP_RS16995
WP_087496485.1	AEP_03404	AEP_RS17000
WP_087496486.1	AEP_03405	AEP_RS17005
WP_087496487.1	AEP_03406	AEP_RS17010
WP_087496488.1	AEP_03407	AEP_RS17015
WP_087496489.1	AEP_03408	AEP_RS17020
WP_087496490.1	AEP_03409	AEP_RS17025
WP_087496491.1	AEP_03410	AEP_RS17030
WP_087496492.1	AEP_03411	AEP_RS17035
WP_087496493.1	AEP_03412	AEP_RS17040
WP_087496494.1	AEP_03413	AEP_RS17045
WP_087496495.1	AEP_03414	AEP_RS17050
WP_087496496.1	AEP_03415	AEP_RS17055
WP_087496497.1	AEP_03416	AEP_RS17060
WP_087497402.1	AEP_03417	AEP_RS17065
WP_087496498.1	AEP_03418	AEP_RS17070
WP_087496499.1	AEP_03419	AEP_RS17075
WP_087496500.1	AEP_03420	AEP_RS17080
WP_232459861.1	AEP_03421	AEP_RS21160
WP_232459862.1	AEP_03422	AEP_RS17085
WP_087496501.1	AEP_03423	AEP_RS17090
WP_138517516.1	AEP_03424	AEP_RS17095
WP_087496503.1	AEP_03425	AEP_RS17100
WP_087496504.1	AEP_03426	AEP_RS17105
WP_087496505.1	AEP_03427	AEP_RS17110
WP_087496506.1	AEP_03428	AEP_RS17115
WP_087496507.1	AEP_03429	AEP_RS17120
WP_087496508.1	AEP_03430	AEP_RS17125
WP_087496509.1	AEP_03431	AEP_RS17130
WP_087496510.1	AEP_03432	AEP_RS17135
WP_087496511.1	AEP_03433	AEP_RS17140
WP_087496512.1	AEP_03434	AEP_RS17145
WP_087496513.1	AEP_03435	AEP_RS17150
WP_087496515.1	AEP_03436	AEP_RS17160
WP_087496516.1	AEP_03437	AEP_RS17165
WP_087496517.1	AEP_03438	AEP_RS17170
WP_087496518.1	AEP_03439	AEP_RS17175
WP_087496519.1	AEP_03440	AEP_RS17180
WP_087496521.1	AEP_03442	AEP_RS17190
WP_232460030.1	AEP_03443	AEP_RS17195
WP_087496523.1	AEP_03445	AEP_RS17205
WP_087496524.1	AEP_03446	AEP_RS17210
WP_087497403.1	AEP_03447	AEP_RS17215
WP_087496525.1	AEP_03448	AEP_RS17220
WP_087496526.1	AEP_03449	AEP_RS17225
WP_087496527.1	AEP_03450	AEP_RS17230
WP_087496529.1	AEP_03451	AEP_RS17240
WP_087496530.1	AEP_03452	AEP_RS17245
WP_087496531.1	AEP_03453	AEP_RS17250
WP_087496532.1	AEP_03454	AEP_RS17255
WP_087496533.1	AEP_03455	AEP_RS17260
WP_087496534.1	AEP_03456	AEP_RS17265
WP_087496535.1	AEP_03457	AEP_RS17270
WP_087496536.1	AEP_03458	AEP_RS17275
WP_087496537.1	AEP_03459	AEP_RS17280
WP_087496538.1	AEP_03460	AEP_RS17285
WP_087496539.1	AEP_03461	AEP_RS21170
WP_198301847.1	AEP_03462	AEP_RS17295
WP_087496541.1	AEP_03463	AEP_RS17300
WP_087496542.1	AEP_03464	AEP_RS17305
WP_157673201.1	AEP_03465	AEP_RS17310
WP_087496544.1	AEP_03466	AEP_RS17315
WP_087496545.1	AEP_03467	AEP_RS17320
WP_087496546.1	AEP_03468	AEP_RS17325
WP_087496547.1	AEP_03469	AEP_RS17330
WP_087496548.1	AEP_03470	AEP_RS17335
WP_157673202.1	AEP_03471	AEP_RS17340
WP_087496550.1	AEP_03472	AEP_RS17345
WP_087496551.1	AEP_03473	AEP_RS17350
WP_087496552.1	AEP_03474	AEP_RS17355
WP_087496553.1	AEP_03475	AEP_RS17360
WP_087496554.1	AEP_03476	AEP_RS17365
WP_087496555.1	AEP_03477	AEP_RS17370
WP_087496556.1	AEP_03478	AEP_RS17375
WP_087496557.1	AEP_03479	AEP_RS17380
WP_087496558.1	AEP_03480	AEP_RS17385
WP_087496559.1	AEP_03481	AEP_RS17390
WP_087496560.1	AEP_03482	AEP_RS17395
WP_087496561.1	AEP_03483	AEP_RS17400
WP_087496562.1	AEP_03484	AEP_RS17405
WP_087496563.1	AEP_03485	AEP_RS17410
WP_087496564.1	AEP_03486	AEP_RS17415
WP_198301975.1	AEP_03487	AEP_RS17420
WP_087496566.1	AEP_03488	AEP_RS17425
WP_198301848.1	AEP_03489	AEP_RS17430
WP_087496568.1	AEP_03490	AEP_RS17435
WP_087496569.1	AEP_03492	AEP_RS17445
WP_087496570.1	AEP_03493	AEP_RS17450
WP_087496571.1	AEP_03494	AEP_RS17455
WP_087496572.1	AEP_03495	AEP_RS17460
WP_087496573.1	AEP_03496	AEP_RS17465
WP_087496574.1	AEP_03497	AEP_RS17470
WP_087497404.1	AEP_03498	AEP_RS17475
WP_087496575.1	AEP_03499	AEP_RS17480
WP_087496576.1	AEP_03500	AEP_RS17485
WP_087496577.1	AEP_03501	AEP_RS17490
WP_087496578.1	AEP_03502	AEP_RS17495
WP_087496579.1	AEP_03503	AEP_RS17500
WP_087496580.1	AEP_03504	AEP_RS17505
WP_087496581.1	AEP_03505	AEP_RS17510
WP_257789668.1	AEP_03506	AEP_RS17515
WP_087496583.1	AEP_03507	AEP_RS17520
WP_087496584.1	AEP_03508	AEP_RS17525
WP_087496585.1	AEP_03509	AEP_RS17530
WP_087496586.1	AEP_03510	AEP_RS17535
WP_087496587.1	AEP_03511	AEP_RS17540
WP_087496588.1	AEP_03512	AEP_RS17545
WP_087496589.1	AEP_03513	AEP_RS17550
WP_087496590.1	AEP_03514	AEP_RS17555
WP_087496591.1	AEP_03515	AEP_RS17560
WP_087496592.1	AEP_03516	AEP_RS17565
WP_087496594.1	AEP_03518	AEP_RS17575
WP_087496595.1	AEP_03519	AEP_RS17580
WP_087496596.1	AEP_03520	AEP_RS17585
WP_087496597.1	AEP_03521	AEP_RS17590
WP_087496598.1	AEP_03522	AEP_RS17595
WP_087496599.1	AEP_03523	AEP_RS17600
WP_087496600.1	AEP_03524	AEP_RS17605
WP_198301977.1	AEP_03525	AEP_RS17610
WP_087496601.1	AEP_03526	AEP_RS17615
WP_087496602.1	AEP_03527	AEP_RS17620
